camera_id,year,month,accidents
DEI-037/CAM-01,2022,9,58
DEI-037/CAM-01,2022,10,46
DEI-037/CAM-01,2022,11,41
DEI-037/CAM-01,2022,12,50
DEI-037/CAM-02,2019,1,53
DEI-037/CAM-02,2019,2,45
DEI-037/CAM-02,2019,3,69
DEI-037/CAM-02,2019,4,57
DEI-037/CAM-02,2019,5,56
DEI-037/CAM-02,2019,6,47
DEI-037/CAM-02,2019,7,56
DEI-037/CAM-02,2019,8,61
DEI-037/CAM-02,2019,9,56
DEI-037/CAM-02,2019,10,66
DEI-037/CAM-02,2019,11,52
DEI-037/CAM-02,2019,12,67
DEI-037/CAM-02,2020,1,36
DEI-037/CAM-02,2020,2,61
DEI-037/CAM-02,2020,3,47
DEI-037/CAM-02,2020,4,22
DEI-037/CAM-02,2020,5,27
DEI-037/CAM-02,2020,6,44
DEI-037/CAM-02,2020,7,39
DEI-037/CAM-02,2020,8,34
DEI-037/CAM-02,2020,9,54
DEI-037/CAM-02,2020,10,43
DEI-037/CAM-02,2020,11,47
DEI-037/CAM-02,2020,12,51
DEI-037/CAM-02,2021,1,71
DEI-037/CAM-02,2021,2,52
DEI-037/CAM-02,2021,3,78
DEI-037/CAM-02,2021,4,59
DEI-037/CAM-02,2021,5,56
DEI-037/CAM-02,2021,6,59
DEI-037/CAM-02,2021,7,57
DEI-037/CAM-02,2021,8,58
DEI-037/CAM-02,2021,9,64
DEI-037/CAM-02,2021,10,72
DEI-037/CAM-02,2021,11,79
DEI-037/CAM-02,2021,12,69
DEI-037/CAM-02,2022,1,59
DEI-037/CAM-02,2022,2,95
DEI-037/CAM-02,2022,3,82
DEI-037/CAM-02,2022,4,78
DEI-037/CAM-02,2022,5,76
DEI-037/CAM-02,2022,6,89
DEI-037/CAM-02,2022,7,96
DEI-037/CAM-02,2022,8,70
DEI-037/CAM-02,2022,9,58
DEI-037/CAM-02,2022,10,46
DEI-037/CAM-02,2022,11,41
DEI-037/CAM-02,2022,12,50
DEI-038/CAM-01,2019,1,59
DEI-038/CAM-01,2019,2,74
DEI-038/CAM-01,2019,3,92
DEI-038/CAM-01,2019,4,62
DEI-038/CAM-01,2019,5,88
DEI-038/CAM-01,2019,6,72
DEI-038/CAM-01,2019,7,97
DEI-038/CAM-01,2019,8,98
DEI-038/CAM-01,2019,9,69
DEI-038/CAM-01,2019,10,85
DEI-038/CAM-01,2019,11,67
DEI-038/CAM-01,2019,12,75
DEI-038/CAM-01,2020,1,68
DEI-038/CAM-01,2020,2,74
DEI-038/CAM-01,2020,3,46
DEI-038/CAM-01,2020,4,13
DEI-038/CAM-01,2020,5,19
DEI-038/CAM-01,2020,6,29
DEI-038/CAM-01,2020,7,40
DEI-038/CAM-01,2020,8,40
DEI-038/CAM-01,2020,9,61
DEI-038/CAM-01,2020,10,50
DEI-038/CAM-01,2020,11,62
DEI-038/CAM-01,2020,12,57
DEI-038/CAM-01,2021,1,62
DEI-038/CAM-01,2021,2,75
DEI-038/CAM-01,2021,3,114
DEI-038/CAM-01,2021,4,67
DEI-038/CAM-01,2021,5,69
DEI-038/CAM-01,2021,6,84
DEI-038/CAM-01,2021,7,96
DEI-038/CAM-01,2021,8,76
DEI-038/CAM-01,2021,9,103
DEI-038/CAM-01,2021,10,131
DEI-038/CAM-01,2021,11,116
DEI-038/CAM-01,2021,12,103
DEI-038/CAM-01,2022,1,102
DEI-038/CAM-01,2022,2,119
DEI-038/CAM-01,2022,3,124
DEI-038/CAM-01,2022,4,135
DEI-038/CAM-01,2022,5,145
DEI-038/CAM-01,2022,6,157
DEI-038/CAM-01,2022,7,140
DEI-038/CAM-01,2022,8,109
DEI-038/CAM-01,2022,9,89
DEI-038/CAM-01,2022,10,62
DEI-038/CAM-01,2022,11,63
DEI-038/CAM-01,2022,12,72
DEI-038/CAM-02,2019,1,59
DEI-038/CAM-02,2019,2,74
DEI-038/CAM-02,2019,3,92
DEI-038/CAM-02,2019,4,62
DEI-038/CAM-02,2019,5,88
DEI-038/CAM-02,2019,6,72
DEI-038/CAM-02,2019,7,97
DEI-038/CAM-02,2019,8,98
DEI-038/CAM-02,2019,9,69
DEI-038/CAM-02,2019,10,85
DEI-038/CAM-02,2019,11,67
DEI-038/CAM-02,2019,12,75
DEI-038/CAM-02,2020,1,68
DEI-038/CAM-02,2020,2,74
DEI-038/CAM-02,2020,3,46
DEI-038/CAM-02,2020,4,13
DEI-038/CAM-02,2020,5,19
DEI-038/CAM-02,2020,6,29
DEI-038/CAM-02,2020,7,40
DEI-038/CAM-02,2020,8,40
DEI-038/CAM-02,2020,9,61
DEI-038/CAM-02,2020,10,50
DEI-038/CAM-02,2020,11,62
DEI-038/CAM-02,2020,12,57
DEI-038/CAM-02,2021,1,62
DEI-038/CAM-02,2021,2,75
DEI-038/CAM-02,2021,3,114
DEI-038/CAM-02,2021,4,67
DEI-038/CAM-02,2021,5,69
DEI-038/CAM-02,2021,6,84
DEI-038/CAM-02,2021,7,96
DEI-038/CAM-02,2021,8,76
DEI-038/CAM-02,2021,9,103
DEI-038/CAM-02,2021,10,131
DEI-038/CAM-02,2021,11,116
DEI-038/CAM-02,2021,12,103
DEI-038/CAM-02,2022,1,102
DEI-038/CAM-02,2022,2,119
DEI-038/CAM-02,2022,3,124
DEI-038/CAM-02,2022,4,135
DEI-038/CAM-02,2022,5,145
DEI-038/CAM-02,2022,6,157
DEI-038/CAM-02,2022,7,140
DEI-038/CAM-02,2022,8,109
DEI-038/CAM-02,2022,9,89
DEI-038/CAM-02,2022,10,62
DEI-038/CAM-02,2022,11,63
DEI-038/CAM-02,2022,12,72
DEI-039/CAM-01,2019,1,15
DEI-039/CAM-01,2019,2,34
DEI-039/CAM-01,2019,3,25
DEI-039/CAM-01,2019,4,19
DEI-039/CAM-01,2019,5,35
DEI-039/CAM-01,2019,6,19
DEI-039/CAM-01,2019,7,28
DEI-039/CAM-01,2019,8,35
DEI-039/CAM-01,2019,9,32
DEI-039/CAM-01,2019,10,23
DEI-039/CAM-01,2019,11,24
DEI-039/CAM-01,2019,12,41
DEI-039/CAM-01,2020,1,21
DEI-039/CAM-01,2020,2,28
DEI-039/CAM-01,2020,3,15
DEI-039/CAM-01,2020,4,8
DEI-039/CAM-01,2020,5,12
DEI-039/CAM-01,2020,6,12
DEI-039/CAM-01,2020,7,18
DEI-039/CAM-01,2020,8,13
DEI-039/CAM-01,2020,9,23
DEI-039/CAM-01,2020,10,27
DEI-039/CAM-01,2020,11,26
DEI-039/CAM-01,2020,12,32
DEI-039/CAM-01,2021,1,15
DEI-039/CAM-01,2021,2,21
DEI-039/CAM-01,2021,3,27
DEI-039/CAM-01,2021,4,24
DEI-039/CAM-01,2021,5,14
DEI-039/CAM-01,2021,6,17
DEI-039/CAM-01,2021,7,17
DEI-039/CAM-01,2021,8,19
DEI-039/CAM-01,2021,9,19
DEI-039/CAM-01,2021,10,21
DEI-039/CAM-01,2021,11,20
DEI-039/CAM-01,2021,12,25
DEI-039/CAM-01,2022,1,13
DEI-039/CAM-01,2022,2,17
DEI-039/CAM-01,2022,3,25
DEI-039/CAM-01,2022,4,18
DEI-039/CAM-01,2022,5,18
DEI-039/CAM-01,2022,6,24
DEI-039/CAM-01,2022,7,31
DEI-039/CAM-01,2022,8,23
DEI-039/CAM-01,2022,9,15
DEI-039/CAM-01,2022,10,11
DEI-039/CAM-01,2022,11,18
DEI-039/CAM-01,2022,12,28
DEI-039/CAM-02,2019,1,24
DEI-039/CAM-02,2019,2,45
DEI-039/CAM-02,2019,3,41
DEI-039/CAM-02,2019,4,37
DEI-039/CAM-02,2019,5,53
DEI-039/CAM-02,2019,6,33
DEI-039/CAM-02,2019,7,44
DEI-039/CAM-02,2019,8,60
DEI-039/CAM-02,2019,9,46
DEI-039/CAM-02,2019,10,40
DEI-039/CAM-02,2019,11,37
DEI-039/CAM-02,2019,12,57
DEI-039/CAM-02,2020,1,29
DEI-039/CAM-02,2020,2,38
DEI-039/CAM-02,2020,3,26
DEI-039/CAM-02,2020,4,13
DEI-039/CAM-02,2020,5,21
DEI-039/CAM-02,2020,6,23
DEI-039/CAM-02,2020,7,30
DEI-039/CAM-02,2020,8,19
DEI-039/CAM-02,2020,9,36
DEI-039/CAM-02,2020,10,35
DEI-039/CAM-02,2020,11,42
DEI-039/CAM-02,2020,12,46
DEI-039/CAM-02,2021,1,22
DEI-039/CAM-02,2021,2,26
DEI-039/CAM-02,2021,3,43
DEI-039/CAM-02,2021,4,33
DEI-039/CAM-02,2021,5,24
DEI-039/CAM-02,2021,6,32
DEI-039/CAM-02,2021,7,30
DEI-039/CAM-02,2021,8,35
DEI-039/CAM-02,2021,9,32
DEI-039/CAM-02,2021,10,33
DEI-039/CAM-02,2021,11,38
DEI-039/CAM-02,2021,12,41
DEI-039/CAM-02,2022,1,25
DEI-039/CAM-02,2022,2,32
DEI-039/CAM-02,2022,3,50
DEI-039/CAM-02,2022,4,37
DEI-039/CAM-02,2022,5,32
DEI-039/CAM-02,2022,6,42
DEI-039/CAM-02,2022,7,43
DEI-039/CAM-02,2022,8,35
DEI-039/CAM-02,2022,9,36
DEI-039/CAM-02,2022,10,18
DEI-039/CAM-02,2022,11,26
DEI-039/CAM-02,2022,12,37
